UTC ms since epoch;Bat charge In;Bat charge Out;Bat Voltage;5V supply;3V3 supply;PCU total curr;Solar +X;Solar -X;Solar +Y;Solar -Y;Solar +Z;Solar -Z;Solar total;VCC out0;VCC out1;VCC out2;VCC out3;VCC out4;VCC out5;VCC out6;VCC out7;SS total curr;EEPROM1 curr;EEPROM2 curr;Ext ADC1;Ext ADC2;Ext ADC3;Ext ADC4;RTC curr;Charger DCDC;System V;OBC curr;Time;Restarts;Switches(CAGR);Mode;RTC;Temp.(bat);Sch. count;Section;Variable Telemetry;
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 7c 2d 2d 2d 4e 6f 20 70 61 79 6c 6f 61 64 20 72 65 73 70 2e 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 7c
1,60129E+12;0.00061;0.244141;7.403;5.196;3.331;0.060913;0.012817;0.003052;0.000305;0.000305;0.00061;0.009766;0.973487;0.005188;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.002441;0.003052;0.001984;6.1e-05;0.076996;0.037231;0.076965;0.037201;0.000336;0.076904;0.590515;0.007629;1601294666;20;11000000 | 00010000 | 00000011 | 00000000 | ;2;0;11565;0;2;0; 11 00 00 00 03 73 00 03 73 00 03 73 00 03 73 00 03 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c
1,60129E+12;0.00061;0.24784;7.403;5.217;3.335;0.061432;0.013123;0.003052;0.000305;0.000305;0.00061;0.009766;0.973487;0.005188;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.003052;0.003357;0.001984;6.1e-05;0.076996;0.037231;0.076965;0.037201;0.000336;0.076904;0.590515;0.007629;1601294668;20;11000000 | 00010000 | 00000011 | 00000000 | ;2;0;11565;0;2;0; 14 00 00 00 03 73 00 03 73 00 03 73 00 03 73 00 03 ff 00 03 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c
1,60129E+12;0.00061;0.248765;7.403;5.127;3.335;0.060852;0.012817;0.003052;0.000305;0.000305;0.00061;0.010071;0.973487;0.005188;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.003052;0.003357;0.002136;6.1e-05;0.076996;0.037231;0.076935;0.037201;0.000305;0.076904;0.590515;0.007629;1601294669;20;11000000 | 00010000 | 00000011 | 00000000 | ;2;0;11565;0;2;0; 17 00 00 00 03 73 00 03 73 00 03 73 00 03 73 00 03 ff 00 03 ff 00 03 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7c
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.148;3.322;0.044403;0.014343;0.002747;0;0.000305;0.00061;0.010986;0.910316;0.018921;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000244;0.066223;0.587463;0.32959;1601294711;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294344;28698;0;2;0; 0a 30 68 3d 27 00 3a ff f1 40 6c ff 6c 02 1b 07 7f 00 6c 0e a6 f5 0a 31 68 3d a1 00 2d ff 66 41 71 ff 55 02 3e 07 7f 00 6c 0e a6 f5 0a 32 68 3d 98 00 fb fe 5d 41 7e ff 52 02 34 07 7f 00 6c 0e a6 f5 0a 33 68 3d 98 00 7f fe 93 41 75 ff 51 02 33 07 95 00 54 0e c8 f5 00 00 00 00 68 74 00 20 a0 ff 02 20 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.123;3.322;0.046631;0.014954;0.002747;0.000305;0.000305;0.00061;0.010986;0.911936;0.019226;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.002441;0.006714;0.002136;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.066223;0.587463;0.332947;1601294712;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294344;28698;0;2;0; 0a 30 68 3d 31 01 67 fe 40 41 6e ff 7c 02 78 09 c7 01 0d 0d b7 f5 0a 31 68 3d 31 01 67 fe 40 41 70 ff 67 02 75 09 c7 01 0d 0d b7 f5 0a 32 68 3d b0 01 8d fe dc 40 70 ff 67 02 75 09 c7 01 0d 0d b7 f5 0a 33 68 3d 62 01 d9 fe 9f 41 6c ff 66 02 61 09 c7 01 0d 0d b7 f5 02 00 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 90 ff 02 20 01 00 00 00
1,60129E+12;0.00061;0.298702;7.379;5.201;3.320;0.030334;0.014038;0.002441;0.000305;0.000305;0.00061;0.011292;0.918415;0.018616;0.00061;0.000305;0.001221;0.001221;0.010986;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.067749;0.587769;0.325317;1601294713;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294346;28698;0;2;0; 0a 30 68 3d 95 ff 0e ff 23 41 77 ff 58 02 c5 0d c0 02 30 0b f4 f5 0a 31 68 3d a0 ff f9 fe 54 41 77 ff 58 02 c5 0d c0 02 30 0b f4 f5 0a 32 68 3d 79 ff 5e ff 5d 41 60 ff 4f 02 c1 0d c0 02 30 0b f4 f5 0a 33 68 3d 80 ff c0 ff 9f 41 50 ff 60 02 98 0d c0 02 30 0b f4 f5 02 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff
1,60129E+12;0.00061;0.299627;7.379;5.072;3.322;0.045959;0.014343;0.002747;0.000305;0;0.00061;0.010681;0.921654;0.019226;0.00061;0.000305;0.000916;0.001221;0.009766;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.06897;0.586548;0.334473;1601294714;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294348;28698;0;2;0; 0a 30 68 3d 11 00 53 ff 78 41 75 ff 89 02 97 08 4f 02 ce 08 4d f6 0a 31 68 3d 11 00 53 ff 78 41 71 ff 7a 02 92 08 4f 02 ce 08 4d f6 0a 32 68 3d 7f 00 e3 fe 07 41 71 ff 7a 02 92 08 4f 02 ce 08 4d f6 0a 33 68 3d 66 00 0c ff 19 41 73 ff 53 02 80 08 4f 02 ce 08 4d f6 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
1,60129E+12;0.00061;0.299627;7.379;5.151;3.322;0.045593;0.014343;0.002747;0.000305;0.000305;0.000916;0.010986;0.921654;0.018616;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.068665;0.587769;0.3302;1601294715;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294848;28698;0;2;0; 0a 30 68 3d 5b 00 cf fe c2 41 5f ff 6e 02 8f 09 d8 00 ff 06 3c f6 0a 31 68 3d 88 00 09 ff 8f 41 39 ff 7f 02 77 09 d8 00 ff 06 3c f6 0a 32 68 3d 88 00 09 ff e1 41 2a ff 72 02 8d 09 d8 00 ff 06 3c f6 0a 33 68 3d 7d 00 01 ff e1 41 2a ff 72 02 a6 09 d8 00 ff 06 3c f6 02 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 7c 2d 2d 2d 4e 6f 20 70 61 79 6c 6f 61 64 20 72 65 73 70 2e 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 7c
1,6013E+12;0.00061;0.298702;7.372;5.122;3.319;0.025696;0.013733;0.002747;0.000305;0.000305;0.00061;0.010986;0.911936;0.018921;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.066223;0.587158;0.326843;1601294948;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601295074;61466;0;2;0; 0a 30 68 3d 85 00 24 ff 51 42 9f ff 0d 02 58 12 d7 01 d9 0c 2c f6 0a 31 68 3d ab 00 63 ff bb 42 9f ff 0d 02 58 12 d7 01 d9 0c 2c f6 0a 32 68 3d 6d 00 a1 fe d8 42 b1 ff fb 01 49 12 d7 01 d9 0c 2c f6 0a 33 68 3d 7d 00 85 fe a9 42 aa ff ff 01 5c 12 02 02 bd 0c f8 f5 98 ff 01 00 68 74 00 20 a0 ff 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,6013E+12;0.00061;0.299627;7.372;5.140;3.320;0.040192;0.014343;0.002441;0.000305;0.000305;0.00061;0.010681;0.920035;0.018921;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000763;0.000336;6.1e-05;6.1e-05;0.000275;0.068665;0.587158;0.331116;1601294949;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601295080;61466;0;2;0; 0a 30 68 3d 44 01 13 00 e0 40 7c ff 68 02 6a 0b 6a 02 de 09 97 f5 0a 31 68 3d 4f 01 13 00 e0 40 7c ff 68 02 07 0b 6a 02 de 09 97 f5 0a 32 68 3d bb 00 2d 00 da 41 79 ff 55 02 07 0b 6a 02 de 09 97 f5 0a 33 68 3d 9d 00 3b 00 75 41 73 ff 51 02 a8 0a 6a 02 de 09 97 f5 00 00 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff
1,6013E+12;0.00061;0.298702;7.372;5.161;3.322;0.046082;0.014648;0.002747;0.000305;0.000305;0.00061;0.010986;0.920035;0.018616;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.003052;0.007019;0.001984;6.1e-05;0.000763;0.000336;6.1e-05;6.1e-05;0.000275;0.068665;0.587158;0.325317;1601294950;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601295080;57370;0;2;0; 0a 30 68 3d 4e 01 78 ff 3d 42 ed ff f8 01 83 0e 77 01 d8 07 75 f5 0a 31 68 3d 4e 01 78 ff 3d 42 fd ff e9 01 fd 0d 77 01 d8 07 75 f5 0a 32 68 3d bd 00 5e ff be 41 fd ff e9 01 fd 0d 77 01 d8 07 75 f5 0a 33 68 3d d9 ff e5 fe 16 42 f5 ff c8 01 b7 0d 77 01 d8 07 75 f5 02 00 01 00 68 74 00 20 a0 ff 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,6013E+12;0.00061;0.298702;7.372;5.131;3.320;0.025146;0.014038;0.002747;0.000305;0.000305;0.00061;0.010986;0.918415;0.018921;0.00061;0.000305;0.000916;0.001221;0.011597;0.001221;0.002441;0.007019;0.001984;9.2e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.068359;0.587158;0.330811;1601294951;20;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601295080;61466;0;2;0; 0a 30 68 3d 7c 02 f6 ff f5 40 17 ff 87 02 91 10 dd fe aa 06 dc f5 0a 31 68 3d 7c 02 f6 ff f5 40 0e ff 89 02 e5 10 dd fe aa 06 dc f5 0a 32 68 3d a1 02 47 00 8d 40 0e ff 89 02 e5 10 dd fe aa 06 dc f5 0a 33 68 3d f6 02 ff 00 ea 40 0d ff 7d 02 2b 11 dd fe aa 06 dc f5 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
