UTC ms since epoch;Bat charge In;Bat charge Out;Bat Voltage;5V supply;3V3 supply;PCU total curr;Solar +X;Solar -X;Solar +Y;Solar -Y;Solar +Z;Solar -Z;Solar total;VCC out0;VCC out1;VCC out2;VCC out3;VCC out4;VCC out5;VCC out6;VCC out7;SS total curr;EEPROM1 curr;EEPROM2 curr;Ext ADC1;Ext ADC2;Ext ADC3;Ext ADC4;RTC curr;Charger DCDC;System V;OBC curr;Time;Restarts;Switches(CAGR);Mode;RTC;Temp.(bat);Sch. count;Section;Variable Telemetry;
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.099;3.322;0.039063;0.00824;0.003967;0.000305;0.000305;0.00061;0.007019;1.126;0.018921;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.089111;0.587463;0.330505;1601294546;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294528;12314;0;2;0; 0a 30 68 3d 42 bf 0a fc fd 00 5a f4 44 02 44 ff a8 f1 f9 0c 9e 06 0a 31 68 3d 91 be 69 fc fd 00 5a f4 44 02 46 ff a8 f1 f9 0c 9e 06 0a 32 68 3d 00 bf 49 fd df 00 3a f4 4b 02 46 ff a8 f1 f9 0c 9e 06 0a 33 68 3d 42 be e2 fc b5 00 05 f4 4d 02 31 ff a8 f1 f9 0c 9e 06 00 00 01 00 00 00 00 40 a0 ff 01 00 80 ff 02 20 b0 ff 02 20 f9 ff ff ff 01 00 00 00 e7 ff 02 20
1,60129E+12;0.00061;0.301477;7.379;5.130;3.323;0.047089;0.00885;0.003967;0.000305;0.000305;0.00061;0.007019;1.129;0.019226;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.003052;0.007019;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.089111;0.587463;0.330811;1601294547;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294529;12314;0;2;0; 0a 30 68 3d c1 bf 6e fe b9 01 67 f5 50 02 1c ff c7 f1 0d 0f 98 05 0a 31 68 3d c1 bf 6e fe b9 01 64 f5 29 02 10 ff c7 f1 0d 0f 98 05 0a 32 68 3d 90 be f5 fe 0b 02 64 f5 29 02 10 ff c7 f1 0d 0f 98 05 0a 33 68 3d b0 be 2c fe 74 02 52 f5 35 02 0a ff c7 f1 0d 0f 98 05 98 ff 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 90 ff 02 20 01 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.216;3.322;0.047485;0.008545;0.003967;0.000305;0.000305;0.00061;0.007324;1.131;0.018921;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.089417;0.587463;0.327148;1601294548;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294528;12314;0;2;0; 0a 30 68 3d aa be fb fe ca 01 ea f4 4f 02 41 ff e9 f1 19 10 76 04 0a 31 68 3d 9c be 96 fe ce 01 ea f4 4f 02 41 ff e9 f1 19 10 76 04 0a 32 68 3d 67 be 11 ff ba 01 18 f5 4c 02 5d ff e9 f1 19 10 76 04 0a 33 68 3d ac bd ec fe de 01 4e f5 40 02 2c ff e9 f1 19 10 76 04 98 ff 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 3c 6c 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff
1,60129E+12;0.00061;0.301477;7.376;5.234;3.320;0.026215;0.00824;0.003967;0.000305;0.000305;0.00061;0.007019;1.126;0.018921;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.003052;0.007324;0.001984;6.1e-05;0.000763;0.000336;6.1e-05;6.1e-05;0.000275;0.089111;0.587463;0.325928;1601294549;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294529;12314;0;2;0; 0a 30 68 3d 4d be ea fe b8 01 7a ef 43 02 33 ff f6 f1 b6 10 7c 02 0a 31 68 3d 4d be ea fe b8 01 7c ef 51 02 48 ff f6 f1 b6 10 7c 02 0a 32 68 3d 9c be bd fe b8 01 7c ef 51 02 48 ff f6 f1 b6 10 7c 02 0a 33 68 3d b0 be 81 fe e3 01 72 ef 44 02 64 ff f6 f1 b6 10 7c 02 00 00 00 00 00 00 00 00 80 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00 00 00 08 e2 00 00 00 00
1,60129E+12;0.00061;0.299627;7.379;5.112;3.320;0.030182;0.008545;0.003967;0.000305;0;0.00061;0.007324;1.131;0.018616;0.00061;0.000305;0.001221;0.001221;0.010376;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.089417;0.587463;0.327148;1601294550;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294532;12314;0;2;0; 0a 30 68 3d c0 be cf fc bf 02 9b ee 51 02 42 ff 0b f2 70 0f f4 fe 0a 31 68 3d f3 be d9 fd 40 02 9b ee 51 02 42 ff 0b f2 70 0f f4 fe 0a 32 68 3d a0 be c7 fc 8f 02 c5 ee 35 02 2e ff 0b f2 70 0f f4 fe 0a 33 68 3d cd bd 46 fd ed 02 01 ef 30 02 32 ff 0b f2 70 0f f4 fe 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
1,60129E+12;0.00061;0.299627;7.379;5.135;3.319;0.024933;0.008545;0.003662;0;0.000305;0.00061;0.007629;1.111;0.018921;0.00061;0.000305;0.000916;0.001221;0.011597;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000793;0.000336;6.1e-05;6.1e-05;0.000275;0.087891;0.587463;0.3302;1601294551;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294533;12314;0;2;0; 0a 30 68 3d e7 be 29 fc e6 02 de f8 53 02 e5 fe 12 f2 3c 0d 2b fe 0a 31 68 3d e7 be 29 fc e6 02 c7 f8 58 02 cf fe 12 f2 3c 0d 2b fe 0a 32 68 3d cf be 74 fc 17 03 c7 f8 58 02 cf fe 12 f2 3c 0d 2b fe 0a 33 68 3d a8 be a5 fc 28 03 ba f8 4b 02 ce fe 12 f2 3c 0d 2b fe 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 7c 2d 2d 2d 4e 6f 20 70 61 79 6c 6f 61 64 20 72 65 73 70 2e 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 2d 7c
1,60129E+12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000 | 00000000 | 00000000 | 00000000 | ;0;0;0;0;0;0; 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.093;3.319;0.026978;0.009155;0.003967;0.000305;0;0.00061;0.007629;1.100;0.019226;0.00061;0.000305;0.001221;0.001221;0.010376;0.001221;0.002441;0.006714;0.001984;6.1e-05;0.000702;0.000336;6.1e-05;6.1e-05;0.000275;0.086975;0.587463;0.325928;1601294578;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294561;16410;0;2;0; 0a 30 68 3d 49 bf 35 fc 17 01 a7 ed 53 02 76 ff c0 f1 57 0d 73 06 0a 31 68 3d e4 be 98 fc 84 01 77 ed 44 02 77 ff c0 f1 57 0d 73 06 0a 32 68 3d 67 be d1 fc 2b 02 5b ed 45 02 78 ff c0 f1 57 0d 73 06 0a 33 68 3d 1a bf fa fc 63 02 3a ed 32 02 85 ff af f1 9d 0d 03 07 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.109;3.322;0.048828;0.009155;0.003967;0.000305;0.000305;0.00061;0.007324;1.124;0.018921;0.00061;0.000305;0.000916;0.001221;0.010986;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.088806;0.587463;0.3302;1601294579;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294560;16410;0;2;0; 0a 30 68 3d 1f bf bb fd b8 01 de f2 44 02 2c ff fd f1 14 10 d2 04 0a 31 68 3d 46 be f2 fd f0 01 e5 f2 4f 02 2c ff fd f1 14 10 d2 04 0a 32 68 3d 6d be c6 fd 8f 01 e5 f2 55 02 34 ff fd f1 14 10 d2 04 0a 33 68 3d 5b be 1e fe d3 01 fb f2 4f 02 2c ff fd f1 14 10 d2 04 02 00 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 90 ff 02 20 01 00 00 00
1,60129E+12;0.00061;0.300552;7.379;5.131;3.320;0.027191;0.00824;0.003967;0.000305;0.000305;0.00061;0.007324;1.116;0.019226;0.00061;0.000305;0.001221;0.001221;0.010376;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000732;0.000336;6.1e-05;6.1e-05;0.000275;0.088196;0.587463;0.3302;1601294580;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294561;16410;0;2;0; 0a 30 68 3d d9 bd ea fb 29 01 4e ed 59 02 8b ff ff f1 ad 10 c4 01 0a 31 68 3d 13 bf e1 fc 62 01 4a ed 51 02 6a ff ff f1 ad 10 c4 01 0a 32 68 3d 13 bf a3 fc dd 01 3d ed 48 02 4f ff ff f1 ad 10 c4 01 0a 33 68 3d 48 be a3 fc dd 01 3d ed 48 02 36 ff ff f1 ad 10 c4 01 98 ff 01 00 00 00 00 40 a0 ff 01 00 00 00 00 40 90 6b 00 20 88 ff 02 20 b0 ff 02 20 f9 ff ff ff
1,60129E+12;0.00061;0.301477;7.379;5.141;3.319;0.026245;0.00885;0.003662;0;0.000305;0.00061;0.007324;1.106;0.019226;0.00061;0.000305;0.000916;0.001221;0.011597;0.001221;0.002441;0.007324;0.001984;6.1e-05;0.000732;0.000366;6.1e-05;6.1e-05;0.000275;0.087585;0.587463;0.32959;1601294581;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294564;16410;0;2;0; 0a 30 68 3d 56 b8 e3 06 4d 05 35 ee 5c 02 ca fd 36 f2 9b 0f e9 fe 0a 31 68 3d 96 b8 11 03 f7 05 af ef ba 02 89 fc 36 f2 9b 0f e9 fe 0a 32 68 3d a7 bd e2 04 d3 04 47 f1 ab 02 17 fd 36 f2 9b 0f e9 fe 0a 33 68 3d a7 bd e2 04 fd 03 8d f2 5c 02 15 fe 36 f2 9b 0f e9 fe 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 ff 02 20 01 00 00 00 10 01 00 00 00 00 00 00
1,60129E+12;0.00061;0.299627;7.379;5.222;3.320;0.035828;0.00885;0.003967;0.000305;0.000305;0.00061;0.007324;1.103;0.018921;0.00061;0.000305;0.000916;0.001221;0.010376;0.001221;0.002441;0.007019;0.001984;6.1e-05;0.000763;0.000366;6.1e-05;6.1e-05;0.000275;0.08728;0.587463;0.332031;1601294582;18;11000001 | 00010010 | 00000011 | 00000000 | ;3;1601294565;16410;0;2;0; 0a 30 68 3d f6 c0 01 00 2f 03 c0 f8 9b 02 1f 00 19 f2 af 0c 39 fd 0a 31 68 3d 71 c0 05 01 ec 02 31 f9 7e 02 53 00 19 f2 af 0c 39 fd 0a 32 68 3d 71 c0 05 01 ec 02 ab f9 64 02 92 00 19 f2 af 0c 39 fd 0a 33 68 3d db bf dd 00 26 02 ab f9 64 02 92 00 19 f2 af 0c 39 fd 98 ff 01 00 68 74 00 20 a0 ff 01 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
